"network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","event_time_UTC","inundation_level_cm","DPL","pin_data_collected","double_read_pin_collected","marker_horizon_data_collected","marker_horizon_data_not_collected_reason","event_notes"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2011-04-26,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2010-04-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2010-04-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2010-09-29,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2012-04-26,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 1","Calf 1",2013-05-02,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Jim does not trust data"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 2","SET-C2",2011-04-26,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2011-10-17,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 2","SET-C2",2012-09-18,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2012-09-18,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 1","Calf 1",2010-04-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2012-09-18,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2012-09-18,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2013-05-02,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 1","Calf 1",2011-04-26,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2014-05-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2011-04-26,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2011-04-26,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2014-05-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Jim Lynch does  not trust the SET data for this site… Too difficult to determine the surface of the marsh."
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 1","Calf 1",2014-05-15,"04:00:00",0,"Accepted","Yes","No","No","Not sampled","Jim Lynch does not trust ANY of this data…"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 1","Calf 1",2013-09-11,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Distyclis spicata- 100% vegetated
*Jim does not trust these numbers"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2011-10-17,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2012-09-18,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2012-04-27,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 2","SET-C2",2014-05-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2010-04-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2013-05-01,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 2","SET-C2",2013-09-11,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"S. alterniflora
S. patens
D. spicata

CP2water level = 36 cm @10:45 am"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2013-09-10,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"100% vegetated
D. spicata
S. patens
some S. alterniflora"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2013-09-10,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"100% vegetated
Juncus, S. patens, D. spicata (high marsh)"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2012-04-27,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 2","SET-C2",2010-09-30,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2013-09-11,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"D. spicata
100% vegetated
difficult to determine the surface

In locker at Thompson:
SET,stools, plank
Need: new knife, O ring for insert collar"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2013-05-01,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"S. patens"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 1","Calf 1",2010-09-30,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 2","SET-C2",2013-05-02,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 2","SET-C2",2010-04-19,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2010-09-30,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2010-09-29,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2014-05-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Removed datalogger - PVC pipe damaged."
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2014-05-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"surface dry"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 2","SET-C2",2016-09-07,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Rachel Vincent"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 1","Calf 1",2016-09-07,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Rachel Vincent
Jim does not trust the SET measurments…"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 2","SET-C2",2016-05-10,"04:00:00",0,"Accepted","Yes","No","No","Not sampled",NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2014-09-04,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Jake Plotnik = Helper

Tough to determine the surface at this SET… Distichlis/Patens at this sitel Do not trust SET data from this pipe."
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2016-05-10,"04:00:00",0,"Accepted","Yes","No","No","Not sampled",NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 3","SET-C3",2016-09-07,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Rachel Vincent
Bad Data - Jim does not trust this data. Hard to determine the surface."
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 1","Calf 1",2016-05-10,"04:00:00",0,"Accepted","Yes","No","No","No sampled",NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 1","Calf 1",2014-09-04,"04:00:00",0,"Accepted","Yes","No","No","Not sampled","Jake Plotnik = helper
Jim does NOT trust the SET data from this site."
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Calf Island","Calf 2","SET-C2",2014-09-04,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Jake Plotnik = Helper

This site is the best of the three SETs at Calf.. Primarily Spartina alterniflora. Easier to determine the surface at this site."
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2014-09-03,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Julie Markus = helper"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2016-05-09,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"helper = Gerard T."
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2015-05-14,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Helpers = Lara Kappler, LR Watkins"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2015-09-03,"04:00:00",0,"Accepted","Yes","No","No","Not sampled","helper = Rani Jacobson"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2016-05-09,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"helper = Gerard T"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2016-05-09,"04:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2014-09-03,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Julie Markus = helper"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2015-09-03,"04:00:00",0,"Accepted","Yes","No","No","Not sampled","helper = Ravi Jacobson"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2016-09-07,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Rachel Vincent"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2015-09-03,"04:00:00",0,"Accepted","Yes","No","No","Not sampled","helper = Rani Jacobson"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2014-09-03,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Julie Markus = helper"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2015-05-14,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Helpers = Lara Kappler, LR Watkins"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped2","SET-P2",2016-09-07,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Rachel Vincent"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped3","SET-P3",2016-09-07,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Helper = Rachel Vincent"
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","Peddocks Island","Ped1","SET-P1",2015-05-14,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Helpers = Lara Kappler, LR Watkins"
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",1998-11-05,"05:00:00",0,"Accepted","Yes","No","Yes",NA,"Baseline measurement - Note that there were 4 POND SETs as well the 4 marsh SETs. The POND data is NOT in the database at this time. Cannot find the original datasheets for this data. Not sure where it is. Brass pins measured from the top of the nut to the top notch on the pin. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data.

Geoff Sanders and Diane Prosser present? Jim Lynch???"
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",1999-04-13,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Called Nauset Surface 1 in the data book... Brass pins measured from the top of the nut to the top notch on the pin. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",1999-09-27,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Using ABCD for SET directions as listed in the data book... Brass pins measured from the top of the nut to the top notch on the pin. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",1999-12-16,"05:00:00",0,"Accepted","Yes","No","Yes",NA,"Can't find the entry in the data book for this SET. Need to get the original book since there's a blank page in the scan of the databook called - CACO_SET_1998_Nauset.pdf. Brass pins measured from the top of the nut to the top notch on the pin. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",2000-02-09,"05:00:00",0,"Accepted","Yes","No","Yes",NA,"Brass pins measured from the top of the nut to the top notch on the pin. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",2000-05-15,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Brass pins measured from the top of the nut to the top notch on the pin. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",2001-05-30,"19:30:00",0,"Accepted","Yes","No","Yes",NA,"Brass pins measured from the top of the nut to the top notch on the pin. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",2001-12-06,"05:00:00",0,"Accepted","Yes","No","Yes",NA,"Brass pins measured from the top of the nut to the top notch on the pin. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",2002-08-05,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Brass pins measured from the top of the nut to the top notch on the pin. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",2003-08-21,"04:00:00",0,"Accepted","Yes","No","Yes",NA,"Brass pins measured from the top of the nut to the top notch on the pin. Differences in instrument, pin length, and pin measurements should be accounted for by using the standardized pin height values in the exported data."
