"network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","category_code","category_label","detail"
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",1998-10-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",1999-04-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",1999-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",1999-12-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2000-02-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2000-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2000-09-20,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2001-05-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2001-10-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2002-08-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2003-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2003-12-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2004-08-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2004-08-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2005-04-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2005-10-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2006-06-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2006-06-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2006-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2007-05-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2007-10-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2008-05-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2009-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2009-12-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2010-05-05,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2010-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2011-05-25,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2011-11-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2012-05-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2012-10-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2013-05-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2014-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH7","HH7",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",1998-10-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",1999-04-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",1999-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",1999-12-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2000-02-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2000-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2000-09-20,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2001-05-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2001-10-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2002-08-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2003-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2003-12-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2004-08-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2004-08-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2005-04-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2005-10-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2006-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2007-10-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2011-05-25,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2011-11-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH8","HH8",2012-05-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",1998-10-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",1999-04-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",1999-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",1999-12-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2000-02-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2000-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2000-09-20,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2001-05-17,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2001-10-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2002-08-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2003-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2003-12-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2004-08-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2004-08-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2005-04-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2005-10-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2006-06-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2006-06-15,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2006-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2007-05-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2007-10-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2008-05-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2009-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2009-12-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2010-05-05,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2010-09-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2011-05-25,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2011-11-02,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2012-05-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2012-10-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2013-05-14,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2014-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","HH9","HH9",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H1","H1",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H1","H1",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H1","H1",2014-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H1","H1",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H1","H1",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H1","H1",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H1","H1",2016-10-19,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H2","H2",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H2","H2",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H2","H2",2014-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H2","H2",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H2","H2",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H2","H2",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H2","H2",2016-10-19,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H3","H3",2013-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H3","H3",2014-05-21,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H3","H3",2014-10-16,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H3","H3",2015-05-13,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H3","H3",2015-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H3","H3",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H3","H3",2016-10-19,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H4","H4",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H4","H4",2016-10-19,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H5","H5",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H5","H5",2016-10-19,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H6","H6",2016-04-28,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H6","H6",2016-10-19,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2010-04-19,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2010-09-29,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2011-04-26,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2011-10-17,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2012-04-26,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2012-09-19,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2013-05-01,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2013-09-10,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2014-05-15,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2014-09-03,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2015-05-14,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2015-09-03,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2016-05-09,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2016-09-07,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2017-05-15,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp4","SET-T4",2017-09-11,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp3","SET-T3",2010-04-19,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp3","SET-T3",2010-09-29,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp3","SET-T3",2011-04-26,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp3","SET-T3",2011-10-17,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp3","SET-T3",2012-04-26,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp3","SET-T3",2012-09-19,NA,NA,NA
"NETN","Northeast Temperate Network","BOHA","Boston Harbor Islands National Recreation Area","ThompIsland","Thomp3","SET-T3",2013-05-01,NA,NA,NA
